city,sales,volume,median,listings,inventory,date
Killeen-Fort Hood,164,15475000,83500,1280,7.4,2002/05/01
Killeen-Fort Hood,197,18095000,82700,1301,7.6,2002/06/01
Killeen-Fort Hood,235,22475000,87400,1247,7.2,2002/07/01
Killeen-Fort Hood,216,19675000,82800,1240,7.1,2002/08/01
Killeen-Fort Hood,163,15965000,86400,1291,7.3,2002/09/01
Killeen-Fort Hood,166,14520000,77400,1387,7.8,2002/10/01
Killeen-Fort Hood,174,15985000,86600,1416,7.9,2002/11/01
Killeen-Fort Hood,152,14285000,87400,1452,8.2,2002/12/01
Killeen-Fort Hood,167,15625000,88000,1584,8.9,2003/01/01
Killeen-Fort Hood,151,13670000,81700,1444,8.1,2003/02/01
Killeen-Fort Hood,164,15330000,87000,1309,7.4,2003/03/01
Killeen-Fort Hood,195,18690000,89300,1065,6,2003/04/01
Killeen-Fort Hood,206,18500000,84600,1021,5.6,2003/05/01
Killeen-Fort Hood,237,25330000,95800,940,5.1,2003/06/01
Killeen-Fort Hood,246,24100000,88700,828,4.4,2003/07/01
Killeen-Fort Hood,207,19745000,87400,778,4.2,2003/08/01
Killeen-Fort Hood,181,17410000,84900,784,4.2,2003/09/01
Killeen-Fort Hood,173,15965000,84500,646,3.4,2003/10/01
Killeen-Fort Hood,136,12420000,78800,563,3.1,2003/11/01
Killeen-Fort Hood,165,16005000,88700,448,2.4,2003/12/01
Killeen-Fort Hood,113,11050000,89100,558,3.1,2004/01/01
Killeen-Fort Hood,145,15185000,92800,587,3.2,2004/02/01
Killeen-Fort Hood,198,19425000,87700,686,3.7,2004/03/01
Killeen-Fort Hood,203,22600000,98500,815,4.4,2004/04/01
Killeen-Fort Hood,230,23835000,92500,842,4.5,2004/05/01
Killeen-Fort Hood,255,27530000,96500,895,4.8,2004/06/01
Killeen-Fort Hood,275,28465000,95700,921,4.8,2004/07/01
Killeen-Fort Hood,277,28080000,91600,929,4.7,2004/08/01
Killeen-Fort Hood,242,24540000,89000,967,4.8,2004/09/01
Killeen-Fort Hood,242,25560000,94500,968,4.7,2004/10/01
Killeen-Fort Hood,232,23695000,95200,946,4.4,2004/11/01
Killeen-Fort Hood,241,25905000,95800,1000,4.5,2004/12/01
Killeen-Fort Hood,241,25530000,95900,1100,4.7,2005/01/01
Killeen-Fort Hood,272,28260000,92800,1100,4.5,2005/02/01
Killeen-Fort Hood,334,35360000,96700,1150,4.5,2005/03/01
Killeen-Fort Hood,401,45405000,103100,1220,4.5,2005/04/01
Killeen-Fort Hood,418,49985000,108600,1150,4,2005/05/01
Killeen-Fort Hood,421,49230000,106100,1100,3.7,2005/06/01
Killeen-Fort Hood,420,49900000,110400,1100,3.5,2005/07/01
Killeen-Fort Hood,443,51935000,109800,1100,3.4,2005/08/01
Killeen-Fort Hood,356,42290000,111300,1094,3.3,2005/09/01
Killeen-Fort Hood,321,36035000,100500,NA,NA,2005/10/01
Killeen-Fort Hood,279,3.30E+07,105800,NA,NA,2005/11/01
Killeen-Fort Hood,267,31070000,105400,NA,NA,2005/12/01
Killeen-Fort Hood,227,26170000,106600,NA,NA,2006/01/01
Killeen-Fort Hood,253,29030000,105300,NA,NA,2006/02/01
Killeen-Fort Hood,278,33925000,106200,NA,NA,2006/03/01
Killeen-Fort Hood,259,31010000,108000,NA,NA,2006/04/01
Killeen-Fort Hood,351,43290000,117700,NA,NA,2006/05/01
Killeen-Fort Hood,387,47830000,113800,NA,NA,2006/06/01
Killeen-Fort Hood,340,40440000,112000,NA,NA,2006/07/01
Killeen-Fort Hood,345,41740000,108700,NA,NA,2006/08/01
Killeen-Fort Hood,310,36165000,109500,NA,NA,2006/09/01
Killeen-Fort Hood,297,35865000,107400,NA,NA,2006/10/01
Killeen-Fort Hood,235,27205000,109500,NA,NA,2006/11/01
Killeen-Fort Hood,284,34320000,111000,NA,NA,2006/12/01
Killeen-Fort Hood,208,24980000,110000,NA,NA,2007/01/01
Killeen-Fort Hood,238,28830000,110500,NA,NA,2007/02/01
Killeen-Fort Hood,304,36490000,111300,NA,NA,2007/03/01
Killeen-Fort Hood,255,30820000,113900,NA,NA,2007/04/01
Killeen-Fort Hood,395,51435000,116100,2076,6.9,2007/05/01
Killeen-Fort Hood,339,43125000,117800,2102,7.1,2007/06/01
Killeen-Fort Hood,281,36655000,119800,2100,7.2,2007/07/01
Killeen-Fort Hood,365,46480000,115900,1634,5.6,2007/08/01
Killeen-Fort Hood,194,24040000,116700,2073,7.3,2007/09/01
Killeen-Fort Hood,286,37580000,122900,1363,4.8,2007/10/01
Killeen-Fort Hood,240,29350000,113300,1759,6.2,2007/11/01
Killeen-Fort Hood,206,26430000,124300,1667,6,2007/12/01
Killeen-Fort Hood,210,26065000,116000,1030,3.7,2008/01/01
Killeen-Fort Hood,241,30160000,112000,1950,7.1,2008/02/01
Killeen-Fort Hood,274,33555000,113800,1963,7.2,2008/03/01
Killeen-Fort Hood,268,33320000,116200,1960,7.1,2008/04/01
Killeen-Fort Hood,272,34055000,116900,1957,7.4,2008/05/01
Killeen-Fort Hood,278,36045000,124600,1728,6.7,2008/06/01
Killeen-Fort Hood,274,36265000,125900,1882,7.3,2008/07/01
Killeen-Fort Hood,220,28820000,125600,NA,NA,2008/08/01
Killeen-Fort Hood,174,21350000,111300,1641,6.7,2008/09/01
Killeen-Fort Hood,169,20445000,117400,1444,6.1,2008/10/01
Killeen-Fort Hood,139,17945000,118100,1539,6.8,2008/11/01
Killeen-Fort Hood,217,27480000,114900,1407,6.2,2008/12/01
Killeen-Fort Hood,135,15595000,112900,1589,7.2,2009/01/01
Killeen-Fort Hood,144,17955000,117900,1572,7.4,2009/02/01
Killeen-Fort Hood,191,24025000,118300,1601,7.7,2009/03/01
Killeen-Fort Hood,220,26190000,113900,1630,8,2009/04/01
Killeen-Fort Hood,220,27870000,119600,1366,6.9,2009/05/01
Killeen-Fort Hood,237,30330000,116800,1776,9.1,2009/06/01
Killeen-Fort Hood,257,34750000,124800,1943,10,2009/07/01
Killeen-Fort Hood,262,35275000,127100,1938,9.8,2009/08/01
Killeen-Fort Hood,213,25260000,115000,1865,9.3,2009/09/01
Killeen-Fort Hood,226,27929963,120000,1579,7.7,2009/10/01
Killeen-Fort Hood,261,33925000,124000,1482,6.9,2009/11/01
Killeen-Fort Hood,196,24285000,112300,1466,6.9,2009/12/01
Killeen-Fort Hood,165,19135453,113400,1516,7,2010/01/01
Killeen-Fort Hood,175,20985381,115000,1671,7.6,2010/02/01
Killeen-Fort Hood,210,29822209,112700,1308,5.9,2010/03/01
Killeen-Fort Hood,266,34524049,121900,1297,5.8,2010/04/01
Killeen-Fort Hood,269,35890124,123700,1798,7.9,2010/05/01
Killeen-Fort Hood,343,47205861,129600,1824,7.7,2010/06/01
Killeen-Fort Hood,290,40637730,126700,1853,7.7,2010/07/01
Killeen-Fort Hood,189,27333988,128100,1825,7.8,2010/08/01
Killeen-Fort Hood,199,24730613,122600,1759,7.6,2010/09/01
Killeen-Fort Hood,183,23738343,117600,1718,7.5,2010/10/01
Killeen-Fort Hood,160,21601431,125700,1731,7.9,2010/11/01
Killeen-Fort Hood,159,21473557,133700,1652,7.6,2010/12/01
Killeen-Fort Hood,153,18485040,119500,1440,6.7,2011/01/01
Killeen-Fort Hood,151,18495034,115200,1394,6.5,2011/02/01
Killeen-Fort Hood,171,20182272,114600,1437,6.8,2011/03/01
Killeen-Fort Hood,205,23258905,115900,1485,7.2,2011/04/01
Killeen-Fort Hood,191,24358560,120400,1500,7.5,2011/05/01
Killeen-Fort Hood,223,30859456,128200,1050,5.5,2011/06/01
Killeen-Fort Hood,187,22336753,125900,1525,8.4,2011/07/01
Killeen-Fort Hood,192,26179088,127000,1536,8.5,2011/08/01
Killeen-Fort Hood,169,23523808,130700,1560,8.7,2011/09/01
Killeen-Fort Hood,155,20216724,124400,1570,8.9,2011/10/01
Killeen-Fort Hood,180,23512387,128000,1473,8.3,2011/11/01
Killeen-Fort Hood,198,26708392,125300,1291,7.1,2011/12/01
Killeen-Fort Hood,165,22410599,133700,1351,7.4,2012/01/01
Killeen-Fort Hood,178,24749369,135200,1368,7.4,2012/02/01
Killeen-Fort Hood,181,23908286,120400,1382,7.5,2012/03/01
Killeen-Fort Hood,195,26291556,134800,1500,8.1,2012/04/01
Killeen-Fort Hood,224,28456036,125900,NA,NA,2012/05/01
Killeen-Fort Hood,253,36790226,140300,1396,7.4,2012/06/01
Killeen-Fort Hood,271,38195000,135200,1371,7,2012/07/01
Killeen-Fort Hood,269,38422456,139800,1371,6.7,2012/08/01
Killeen-Fort Hood,176,23995485,131800,1458,7.2,2012/09/01
Killeen-Fort Hood,189,24751323,128400,1464,7.1,2012/10/01
Killeen-Fort Hood,154,21006250,129200,1360,6.7,2012/11/01
Killeen-Fort Hood,177,27754996,147200,1360,6.7,2012/12/01
Killeen-Fort Hood,153,20615137,125600,1433,7.1,2013/01/01
Killeen-Fort Hood,173,26035981,131000,2414,12,2013/02/01
Killeen-Fort Hood,163,24205778,123000,1506,7.5,2013/03/01
Killeen-Fort Hood,217,28440024,126600,1500,7.4,2013/04/01
Killeen-Fort Hood,245,36663140,124100,1496,7.4,2013/05/01
Killeen-Fort Hood,247,33765985,132400,1493,7.4,2013/06/01
Killeen-Fort Hood,255,36615328,130900,1493,7.4,2013/07/01
Killeen-Fort Hood,269,33077517,121500,1580,7.8,2013/08/01
Killeen-Fort Hood,205,25358619,118800,1572,7.7,2013/09/01
Killeen-Fort Hood,212,26216862,122800,1577,7.7,2013/10/01
Killeen-Fort Hood,175,26216832,127500,1458,7,2013/11/01
Killeen-Fort Hood,243,28460977,146800,1429,6.7,2013/12/01
Killeen-Fort Hood,157,18638730,111500,1427,6.7,2014/01/01
Killeen-Fort Hood,197,24047276,118400,1403,6.5,2014/02/01
Killeen-Fort Hood,176,23153200,116200,1451,6.7,2014/03/01
Killeen-Fort Hood,215,27915806,123300,1459,6.7,2014/04/01
Killeen-Fort Hood,233,49024571,123800,1432,6.7,2014/05/01
Killeen-Fort Hood,262,35892087,125800,1394,6.4,2014/06/01
Killeen-Fort Hood,272,37644661,128200,1457,6.7,2014/07/01
Killeen-Fort Hood,280,38277488,132300,1455,6.6,2014/08/01
Killeen-Fort Hood,222,31596486,118500,1455,6.6,2014/09/01
Killeen-Fort Hood,232,30950642,124400,1429,6.4,2014/10/01
Killeen-Fort Hood,212,29416600,133900,1333,5.9,2014/11/01
Killeen-Fort Hood,206,28911930,127100,1331,6,2014/12/01
Killeen-Fort Hood,188,24417198,114100,1372,6.1,2015/01/01
Killeen-Fort Hood,212,25853197,128500,1377,6.1,2015/02/01
Killeen-Fort Hood,255,33863567,122200,1381,5.9,2015/03/01
Killeen-Fort Hood,282,39331124,130000,1354,5.7,2015/04/01
Killeen-Fort Hood,267,41447580,141900,1373,5.7,2015/05/01
Killeen-Fort Hood,277,41102980,135900,1361,5.6,2015/06/01
Killeen-Fort Hood,NA,NA,NA,NA,NA,2015/07/01
Laredo,NA,NA,NA,NA,NA,2000/01/01
Laredo,NA,NA,NA,NA,NA,2000/02/01
Laredo,NA,NA,NA,NA,NA,2000/03/01
Laredo,NA,NA,NA,NA,NA,2000/04/01
Laredo,NA,NA,NA,NA,NA,2000/05/01
Laredo,NA,NA,NA,NA,NA,2000/06/01
Laredo,NA,NA,NA,NA,NA,2000/07/01
Laredo,NA,NA,NA,NA,NA,2000/08/01
Laredo,NA,NA,NA,NA,NA,2000/09/01
Laredo,NA,NA,NA,NA,NA,2000/10/01
Laredo,NA,NA,NA,NA,NA,2000/11/01
Laredo,NA,NA,NA,NA,NA,2000/12/01
Laredo,NA,NA,NA,NA,NA,2001/01/01
Laredo,NA,NA,NA,NA,NA,2001/02/01
Laredo,NA,NA,NA,NA,NA,2001/03/01
Laredo,NA,NA,NA,NA,NA,2001/04/01
Laredo,NA,NA,NA,NA,NA,2001/05/01
Laredo,NA,NA,NA,NA,NA,2001/06/01
Laredo,NA,NA,NA,NA,NA,2001/07/01
Laredo,NA,NA,NA,NA,NA,2001/08/01
Laredo,NA,NA,NA,NA,NA,2001/09/01
Laredo,NA,NA,NA,NA,NA,2001/10/01
Laredo,NA,NA,NA,NA,NA,2001/11/01
Laredo,NA,NA,NA,NA,NA,2001/12/01
Laredo,NA,NA,NA,NA,NA,2002/01/01
Laredo,NA,NA,NA,NA,NA,2002/02/01
Laredo,NA,NA,NA,NA,NA,2002/03/01
Laredo,NA,NA,NA,NA,NA,2002/04/01
Laredo,NA,NA,NA,NA,NA,2002/05/01
Laredo,NA,NA,NA,NA,NA,2002/06/01
Laredo,NA,NA,NA,NA,NA,2002/07/01
Laredo,NA,NA,NA,NA,NA,2002/08/01
Laredo,NA,NA,NA,NA,NA,2002/09/01
Laredo,NA,NA,NA,NA,NA,2002/10/01
Laredo,NA,NA,NA,NA,NA,2002/11/01
Laredo,NA,NA,NA,NA,NA,2002/12/01
Laredo,30,4275000,127300,NA,NA,2003/01/01
Laredo,33,4355000,118000,NA,NA,2003/02/01
Laredo,25,3150000,103300,NA,NA,2003/03/01
Laredo,31,4485214,112900,NA,NA,2003/04/01
Laredo,46,6527232,126700,NA,NA,2003/05/01
Laredo,53,7198705,121200,NA,NA,2003/06/01
Laredo,39,5353108,124300,NA,NA,2003/07/01
Laredo,49,6765220,127800,NA,NA,2003/08/01
Laredo,56,6296504,105700,NA,NA,2003/09/01
Laredo,77,12367363,129200,NA,NA,2003/10/01
Laredo,43,5491395,118300,NA,NA,2003/11/01
Laredo,60,8124320,112000,NA,NA,2003/12/01
Laredo,43,5329037,122300,NA,NA,2004/01/01
Laredo,51,6615449,117000,NA,NA,2004/02/01
Laredo,48,5868880,102900,NA,NA,2004/03/01
Laredo,67,9942025,130800,NA,NA,2004/04/01
Laredo,60,9550060,144000,NA,NA,2004/05/01
Laredo,63,8648551,115500,NA,NA,2004/06/01
Laredo,74,9637020,125900,NA,NA,2004/07/01
Laredo,77,11133740,120700,NA,NA,2004/08/01
Laredo,65,8993129,129000,NA,NA,2004/09/01
Laredo,56,8454777,130000,NA,NA,2004/10/01
Laredo,54,7788265,128000,NA,NA,2004/11/01
Laredo,58,9159687,134300,NA,NA,2004/12/01
Laredo,50,7939691,137500,NA,NA,2005/01/01
Laredo,56,7949615,122500,NA,NA,2005/02/01
Laredo,91,11206657,112100,NA,NA,2005/03/01
Laredo,62,9182461,125000,NA,NA,2005/04/01
Laredo,74,8971104,96000,NA,NA,2005/05/01
Laredo,77,12308486,145400,NA,NA,2005/06/01
Laredo,81,10904804,119200,NA,NA,2005/07/01
Laredo,86,12707486,122500,NA,NA,2005/08/01
Laredo,71,10108663,127500,NA,NA,2005/09/01
Laredo,77,11834099,145000,NA,NA,2005/10/01
Laredo,69,10648158,137500,NA,NA,2005/11/01
Laredo,75,10736090,118100,NA,NA,2005/12/01
Laredo,54,7659781,131100,NA,NA,2006/01/01
Laredo,71,9116589,116700,NA,NA,2006/02/01
Laredo,86,11999555,114300,NA,NA,2006/03/01
Laredo,94,13289916,121300,NA,NA,2006/04/01
Laredo,95,14810950,140800,NA,NA,2006/05/01
Laredo,109,16183567,130000,NA,NA,2006/06/01
Laredo,109,16475422,135500,NA,NA,2006/07/01
Laredo,121,16919222,128800,NA,NA,2006/08/01
Laredo,91,16040278,159200,NA,NA,2006/09/01
Laredo,99,16399773,139400,NA,NA,2006/10/01
Laredo,84,23967305,137800,NA,NA,2006/11/01
Laredo,80,11429023,130000,NA,NA,2006/12/01
Laredo,67,10207345,130000,NA,NA,2007/01/01
Laredo,69,10899321,133800,NA,NA,2007/02/01
Laredo,95,13990359,129100,NA,NA,2007/03/01
Laredo,87,14985848,153800,NA,NA,2007/04/01
Laredo,111,15058318,118200,NA,NA,2007/05/01
Laredo,109,17329145,142500,NA,NA,2007/06/01
Laredo,75,12605836,138800,NA,NA,2007/07/01
Laredo,102,15332545,135000,NA,NA,2007/08/01
Laredo,87,14377973,150800,NA,NA,2007/09/01
Laredo,94,13828337,136400,NA,NA,2007/10/01
Laredo,85,13635932,140900,NA,NA,2007/11/01
Laredo,74,10755379,122000,NA,NA,2007/12/01
Laredo,72,9257946,106700,NA,NA,2008/01/01
Laredo,68,9359866,132000,NA,NA,2008/02/01
Laredo,84,10969563,124400,766,8.8,2008/03/01
Laredo,83,12119929,120800,767,8.8,2008/04/01
Laredo,82,10661057,117500,751,8.9,2008/05/01
Laredo,98,13996916,116400,771,9.2,2008/06/01
Laredo,82,11330344,120000,799,9.5,2008/07/01
Laredo,89,12900268,130000,788,9.5,2008/08/01
Laredo,90,13979331,137500,795,9.5,2008/09/01
Laredo,93,12256969,111200,805,9.7,2008/10/01
Laredo,68,8590585,115600,808,9.9,2008/11/01
Laredo,79,10721558,124200,709,8.6,2008/12/01
Laredo,57,6778435,110000,759,9.4,2009/01/01
Laredo,64,9181843,117800,725,9,2009/02/01
Laredo,76,9939860,112000,687,8.6,2009/03/01
Laredo,94,12952459,118300,697,8.6,2009/04/01
Laredo,78,11021686,120000,695,8.6,2009/05/01
Laredo,82,11690800,131400,695,8.8,2009/06/01
Laredo,98,12476056,122200,721,8.9,2009/07/01
Laredo,89,11752055,117700,744,9.2,2009/08/01
Laredo,84,11231398,NA,736,9.2,2009/09/01
Laredo,82,12015974,NA,738,9.3,2009/10/01
Laredo,86,11951504,126700,745,9.2,2009/11/01
Laredo,94,12742358,117100,710,8.7,2009/12/01
Laredo,65,7805316,109000,735,8.9,2010/01/01
Laredo,66,9392136,105700,748,9,2010/02/01
Laredo,76,10390695,128000,730,8.8,2010/03/01
Laredo,93,11925663,123800,692,8.4,2010/04/01
Laredo,125,17444170,107200,694,8,2010/05/01
Laredo,117,15031451,115600,716,8,2010/06/01
Laredo,75,11005911,120900,NA,NA,2010/07/01
Laredo,90,12232773,117100,723,8.2,2010/08/01
Laredo,74,9948416,115000,756,8.7,2010/09/01
Laredo,75,8829179,97900,706,8.2,2010/10/01
Laredo,79,11818320,132200,681,7.9,2010/11/01
Laredo,78,10448635,126700,663,7.9,2010/12/01
Laredo,54,8447928,140000,682,8.2,2011/01/01
Laredo,66,8872427,126700,659,7.9,2011/02/01
Laredo,101,14849026,121400,629,7.3,2011/03/01
Laredo,102,14375172,115000,613,7.1,2011/04/01
Laredo,80,9417730,105000,577,7,2011/05/01
Laredo,87,12529508,131200,578,7.2,2011/06/01
Laredo,98,11962258,110000,600,7.3,2011/07/01
Laredo,100,13967971,127500,603,7.3,2011/08/01
Laredo,91,12424149,130000,599,7.1,2011/09/01
Laredo,75,10511071,130000,591,7,2011/10/01
Laredo,65,8585221,123800,578,7,2011/11/01
Laredo,74,11869864,130900,513,6.2,2011/12/01
Laredo,78,11386742,123600,532,6.3,2012/01/01
Laredo,63,8222568,125000,539,6.4,2012/02/01
Laredo,84,12301781,140000,504,6.1,2012/03/01
Laredo,88,13026546,132900,513,6.3,2012/04/01
Laredo,94,11966878,110000,458,5.5,2012/05/01
Laredo,110,17386131,124600,493,5.8,2012/06/01
Laredo,83,13238351,147100,502,6,2012/07/01
Laredo,92,13702966,140000,503,6.1,2012/08/01
Laredo,79,13114771,154200,456,5.6,2012/09/01
Laredo,106,16153465,145000,459,5.4,2012/10/01
Laredo,88,13302445,142200,484,5.6,2012/11/01
Laredo,84,12969547,132500,464,5.3,2012/12/01
Laredo,88,12293697,121800,458,5.2,2013/01/01
Laredo,77,11501523,131000,469,5.2,2013/02/01
Laredo,95,12895969,122500,487,5.4,2013/03/01
Laredo,102,14546164,135600,480,5.2,2013/04/01
Laredo,74,10336980,130000,457,5.1,2013/05/01
Laredo,95,14459240,142300,461,5.2,2013/06/01
Laredo,108,17814982,150000,478,5.3,2013/07/01
Laredo,113,17015254,137300,522,5.6,2013/08/01
Laredo,94,15901398,144000,550,5.9,2013/09/01
Laredo,85,14657228,162500,547,6,2013/10/01
Laredo,86,13743070,135000,531,5.8,2013/11/01
Laredo,88,14194520,140000,493,5.4,2013/12/01
Laredo,64,9790364,137100,528,5.9,2014/01/01
Laredo,76,12949101,152700,538,6,2014/02/01
Laredo,101,18003335,158900,527,5.8,2014/03/01
Laredo,98,13791970,123300,523,5.8,2014/04/01
Laredo,111,16890441,142700,516,5.5,2014/05/01
Laredo,119,19808160,142300,524,5.5,2014/06/01
Laredo,105,16677733,139200,498,5.2,2014/07/01
Laredo,108,17419845,135000,527,5.6,2014/08/01
Laredo,95,18136003,168800,539,5.7,2014/09/01
Laredo,95,14714879,143300,521,5.5,2014/10/01
Laredo,87,14127416,149300,539,5.6,2014/11/01
Laredo,111,17236476,145300,501,5.1,2014/12/01
Laredo,82,12584701,136200,512,5.2,2015/01/01
Laredo,87,12765758,141000,507,5.1,2015/02/01
Laredo,98,14618757,142900,540,5.4,2015/03/01
Laredo,116,19324087,149200,546,5.4,2015/04/01
Laredo,112,19175304,154500,529,5.2,2015/05/01
Laredo,106,18468901,154300,556,5.6,2015/06/01
Laredo,105,17825899,151800,591,5.9,2015/07/01
Longview-Marshall,73,6170000,68100,1054,8.1,2000/01/01
Longview-Marshall,100,10120000,85700,1090,8.4,2000/02/01
Longview-Marshall,135,13520000,81100,1079,8.4,2000/03/01
Longview-Marshall,138,13865000,78700,1078,8.2,2000/04/01
Longview-Marshall,141,13910000,82700,1075,8.3,2000/05/01
Longview-Marshall,188,18815000,82500,1075,8.2,2000/06/01
Longview-Marshall,NA,NA,NA,NA,NA,2000/07/01
Longview-Marshall,182,17235000,80600,1075,8.2,2000/08/01
Longview-Marshall,147,13780000,79100,NA,NA,2000/09/01
Longview-Marshall,124,13055000,90000,NA,NA,2000/10/01
Longview-Marshall,134,12225000,78900,NA,NA,2000/11/01
Longview-Marshall,125,12340000,81700,NA,NA,2000/12/01
Longview-Marshall,77,7930000,69400,NA,NA,2001/01/01
Longview-Marshall,107,9690000,83900,NA,NA,2001/02/01
Longview-Marshall,167,16450000,80900,NA,NA,2001/03/01
Longview-Marshall,178,18440000,83300,1063,7.4,2001/04/01
Longview-Marshall,179,17245000,88000,1063,7.3,2001/05/01
Longview-Marshall,205,20975000,81600,1063,7.2,2001/06/01
Longview-Marshall,160,14955000,82900,962,6.5,2001/07/01
Longview-Marshall,181,19325000,86900,961,6.5,2001/08/01
Longview-Marshall,145,15325000,79700,998,6.7,2001/09/01
Longview-Marshall,142,14610000,82000,974,6.5,2001/10/01
Longview-Marshall,NA,NA,NA,NA,NA,2001/11/01
Longview-Marshall,145,15325000,79700,998,6.5,2001/12/01
Longview-Marshall,110,11865000,93300,943,6,2002/01/01
Longview-Marshall,NA,NA,NA,NA,NA,2002/02/01
Longview-Marshall,NA,NA,NA,NA,NA,2002/03/01
Longview-Marshall,NA,NA,NA,NA,NA,2002/04/01
Longview-Marshall,NA,NA,NA,NA,NA,2002/05/01
Longview-Marshall,NA,NA,NA,NA,NA,2002/06/01
Longview-Marshall,174,17645000,86000,NA,NA,2002/07/01
Longview-Marshall,NA,NA,NA,NA,NA,2002/08/01
Longview-Marshall,NA,NA,NA,NA,NA,2002/09/01
Longview-Marshall,NA,NA,NA,NA,NA,2002/10/01
Longview-Marshall,NA,NA,NA,NA,NA,2002/11/01
Longview-Marshall,150,14415000,87000,NA,NA,2002/12/01
Longview-Marshall,127,12860000,85000,NA,NA,2003/01/01
Longview-Marshall,108,10890000,90000,NA,NA,2003/02/01
Longview-Marshall,137,14185000,87800,NA,NA,2003/03/01
Longview-Marshall,144,14945000,85000,NA,NA,2003/04/01
Longview-Marshall,179,17900000,86400,NA,NA,2003/05/01
Longview-Marshall,209,24730000,92100,NA,NA,2003/06/01
Longview-Marshall,179,19040000,87200,NA,NA,2003/07/01
Longview-Marshall,190,22915000,101800,NA,NA,2003/08/01
Longview-Marshall,188,18985000,89600,NA,NA,2003/09/01
Longview-Marshall,173,18550000,85300,NA,NA,2003/10/01
Longview-Marshall,109,12360000,91700,NA,NA,2003/11/01
Longview-Marshall,174,18435000,91800,NA,NA,2003/12/01
Longview-Marshall,115,10820000,82900,NA,NA,2004/01/01
Longview-Marshall,157,17475000,101200,NA,NA,2004/02/01
Longview-Marshall,185,20475000,88800,NA,NA,2004/03/01
Longview-Marshall,212,22790000,91400,NA,NA,2004/04/01
Longview-Marshall,214,22965000,88200,NA,NA,2004/05/01
Longview-Marshall,234,27605000,98100,NA,NA,2004/06/01
Longview-Marshall,230,26975000,102200,NA,NA,2004/07/01
Longview-Marshall,233,27465000,104100,NA,NA,2004/08/01
Longview-Marshall,190,19510000,86900,NA,NA,2004/09/01
Longview-Marshall,172,20805000,1.00E+05,1151,6.2,2004/10/01
Longview-Marshall,150,14415000,87000,1154,6.1,2004/11/01
Longview-Marshall,191,21795000,95600,940,4.9,2004/12/01
Longview-Marshall,161,18610000,88100,1130,5.8,2005/01/01
Longview-Marshall,163,16805000,88800,1148,5.9,2005/02/01
Longview-Marshall,173,19200000,99600,1152,6,2005/03/01
Longview-Marshall,226,24315000,96200,1170,6,2005/04/01
Longview-Marshall,218,26390000,101600,1175,6,2005/05/01
Longview-Marshall,255,32645000,100400,1180,6,2005/06/01
Longview-Marshall,229,28890000,109300,1180,6,2005/07/01
Longview-Marshall,292,34350000,101700,1180,5.9,2005/08/01
Longview-Marshall,191,22650000,101500,1180,5.8,2005/09/01
Longview-Marshall,220,26560000,104700,1175,5.7,2005/10/01
Longview-Marshall,183,24005000,110000,1170,5.6,2005/11/01
Longview-Marshall,185,21630000,96500,1170,5.6,2005/12/01
Longview-Marshall,139,14625000,91200,1120,5.4,2006/01/01
Longview-Marshall,197,22775000,101200,1069,5.1,2006/02/01
Longview-Marshall,250,32330000,111500,1073,5,2006/03/01
Longview-Marshall,220,29515000,117100,1113,5.2,2006/04/01
Longview-Marshall,258,32830000,108000,1141,5.2,2006/05/01
Longview-Marshall,266,33660000,108100,1016,4.6,2006/06/01
Longview-Marshall,245,34075000,125400,1199,5.4,2006/07/01
Longview-Marshall,257,37295000,127600,1010,4.6,2006/08/01
Longview-Marshall,225,30210000,117500,1181,5.4,2006/09/01
Longview-Marshall,245,28940000,101100,1158,5.2,2006/10/01
Longview-Marshall,190,24980000,111200,1086,4.9,2006/11/01
Longview-Marshall,204,24160000,109500,1091,4.9,2006/12/01
Longview-Marshall,143,17710000,111200,1128,5,2007/01/01
Longview-Marshall,204,25200000,110400,1023,4.5,2007/02/01
Longview-Marshall,223,31340000,123600,1220,5.5,2007/03/01
Longview-Marshall,265,41980000,135600,1223,5.4,2007/04/01
Longview-Marshall,265,37495000,126100,1300,5.7,2007/05/01
Longview-Marshall,260,38395000,126500,1312,5.8,2007/06/01
Longview-Marshall,251,36715000,130500,1320,5.8,2007/07/01
Longview-Marshall,267,38115000,119700,1194,5.2,2007/08/01
